,date,input_file,git_hashes,n_node,n_mpi_per_node,n_omp,rep,start_date,time_initialization,step_time
16,2019-09-12 12:38:47.267178,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_12_23_57,2.121,0.39849999999999997
17,2019-09-12 12:38:47.542726,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_12_23_57,2.245,0.40990000000000004
18,2019-09-12 12:38:47.602137,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_12_23_57,27.92,0.247
19,2019-09-12 12:38:49.162347,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_12_23_57,27.970000000000006,0.25239999999999996
20,2019-09-12 12:38:49.263007,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_12_23_57,1.6600000000000001,0.4312
21,2019-09-12 12:38:49.320164,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_12_23_57,1.6520000000000001,0.42569999999999997
22,2019-09-12 12:38:49.376532,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_12_23_57,8.837994819999999,7.409
23,2019-09-12 12:38:49.432050,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_12_23_57,8.917994809,7.464
24,2019-09-12 12:38:49.489210,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,1.1359999999999997,0.24020000000000002
25,2019-09-12 12:38:49.553587,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,1.158,0.23959999999999998
26,2019-09-12 12:38:49.611109,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,1.879999999999999,1.859
27,2019-09-12 12:38:49.666901,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,1.25,1.829
28,2019-09-12 12:38:49.725785,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,2.2809999999999997,0.40190000000000003
29,2019-09-12 12:38:49.783695,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,2.258,0.40490000000000004
30,2019-09-12 12:38:49.842205,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,17.05,0.31679999999999997
31,2019-09-12 12:38:49.944924,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,17.040000000000003,0.3132
32,2019-09-12 12:38:50.000045,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,1.9009999999999998,0.8029
33,2019-09-12 12:38:50.056046,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,1.763,0.8080999999999999
34,2019-09-12 12:38:50.110458,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_12_23_57,8.897994735,7.447
35,2019-09-12 12:38:50.165938,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_12_23_57,8.982994756,7.55
36,2019-09-12 12:38:50.226057,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,1.2510000000000003,0.27349999999999997
37,2019-09-12 12:38:50.288145,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,1.1959999999999997,0.2801
38,2019-09-12 12:38:50.341949,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,1.370000000000001,1.4789999999999999
39,2019-09-12 12:38:50.395937,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,1.299999999999999,1.503
40,2019-09-12 12:38:50.450952,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,2.343,0.421
41,2019-09-12 12:38:50.506691,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,2.327,0.4239
42,2019-09-12 12:38:50.562999,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,13.02,0.344
43,2019-09-12 12:38:50.616613,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,13.159999999999997,0.38780000000000003
44,2019-09-12 12:38:50.669556,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,1.8890000000000011,0.8591
45,2019-09-12 12:38:50.725681,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,1.8789999999999996,0.8691000000000001
46,2019-09-12 12:38:50.779208,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_12_23_57,9.82899472,8.378
47,2019-09-12 12:38:50.833157,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:46e31853f16b646e7623f80c200092f0cc7d354e warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,1,2019_09_12_12_23_57,10.259994652,8.439
48,2019-09-12 20:24:52.237452,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,1.198,0.2004
49,2019-09-12 20:24:53.330386,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,1.1670000000000003,0.2041
50,2019-09-12 20:24:53.387935,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,1.4199999999999982,2.348
51,2019-09-12 20:24:53.446398,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,1.2000000000000028,2.3739999999999997
52,2019-09-12 20:24:53.504178,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,2.2779999999999996,0.3724
53,2019-09-12 20:24:53.561938,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,2.282,0.379
54,2019-09-12 20:24:53.621138,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,26.700000000000003,0.3386
55,2019-09-12 20:24:53.678595,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,26.419999999999998,0.32380000000000003
56,2019-09-12 20:24:53.735513,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,1.6889999999999992,0.40650000000000003
57,2019-09-12 20:24:53.793812,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,1.6719999999999997,0.404
58,2019-09-12 20:24:53.863327,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,0,2019_09_12_20_16_42,11.289994682,9.612
59,2019-09-12 20:24:53.920762,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,1,6,1,1,2019_09_12_20_16_42,11.189994685,9.558
60,2019-09-12 20:24:53.981119,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,1.161,0.2042
61,2019-09-12 20:24:54.041265,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,1.1840000000000002,0.20379999999999998
62,2019-09-12 20:24:54.105873,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,1.2699999999999996,2.144
63,2019-09-12 20:24:54.163670,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,1.25,2.164
64,2019-09-12 20:24:54.221959,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,2.216,0.3982
65,2019-09-12 20:24:54.279346,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,2.224,0.4072
66,2019-09-12 20:24:54.338187,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,27.69,0.3054
67,2019-09-12 20:24:54.395662,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,28.25,0.3002
68,2019-09-12 20:24:54.451425,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,1.6760000000000002,0.4316
69,2019-09-12 20:24:54.510582,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,1.7640000000000002,0.433
70,2019-09-12 20:24:54.566680,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,0,2019_09_12_20_16_42,8.903994738,7.493
71,2019-09-12 20:24:54.623022,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,2,6,1,1,2019_09_12_20_16_42,8.938994779,7.535
72,2019-09-12 20:24:54.682033,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,1.1340000000000003,0.2425
73,2019-09-12 20:24:54.739943,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,1.173,0.2405
74,2019-09-12 20:24:54.796663,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,1.3299999999999983,1.889
75,2019-09-12 20:24:54.854888,automated_test_2_uniform_rest_1ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,1.3399999999999999,1.893
76,2019-09-12 20:24:54.913458,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,2.2619999999999996,0.40090000000000003
77,2019-09-12 20:24:54.972486,automated_test_3_uniform_drift_4ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,2.2089999999999996,0.4069
78,2019-09-12 20:24:55.032656,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,16.639999999999997,0.3602
79,2019-09-12 20:24:55.092167,automated_test_4_labdiags_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,17.14,0.3444
80,2019-09-12 20:24:55.152381,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,1.9459999999999997,0.8084
81,2019-09-12 20:24:55.248610,automated_test_5_loadimbalance,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,1.9900000000000002,0.8029999999999999
82,2019-09-12 20:24:55.337550,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,0,2019_09_12_20_16_42,9.045994789,7.602
83,2019-09-12 20:24:55.423252,automated_test_6_output_2ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,8,6,1,1,2019_09_12_20_16_42,9.284994772000001,7.865
84,2019-09-12 20:24:55.486374,automated_test_1_uniform_rest_32ppc,picsar:99e402c7b4a7c417ad40dba3a487aac01d7dd38d amrex:a14fc38b5cd72cea29d3266786a3d9c6a1af6380 warpx:2941977007d8fb9638a13b8c80d591c23790a5aa ,64,6,1,0,2019_09_12_20_16_42,1.388,0.2718
